OBJECTID,AAT_z,Pct_Canopy,Pct_Impervious,Distance_from_water_m,Elevation_m,POINT_X,POINT_Y,NDVI,Albedo,Location
57229,84,58.84,37.65,28.74,8.53,351479.62,252707.54,0.32181102,0.396080613,0
58272,84,6.89,0,0,8,351184.35,252707.54,0.10338109,0.281646773,0
57064,86,20.99,22.73,101.43,11.25,350495.37,252707.54,0.221625388,0.417863354,0
42715,86.82,27.35,45.64,127.31,13.09,350396.95,252707.54,0.239463836,0.407988541,0
56685,87,72.84,26.22,152.77,12.55,350298.52,252707.54,0.257569194,0.394001119,0
12447,86.49,17.3,88.8,179.63,12,350200.09,252707.54,0.238166302,0.404578075,0
38183,86.87,13.13,55.84,207.36,11.9,350101.67,252707.54,0.204076827,0.39751716,0
43396,87,7.5,65.25,235.64,11.51,350003.24,252707.54,0.127382189,0.36460951,0
56808,87.91,0,99.78,261.35,11.22,349904.82,252707.54,0.072834939,0.35194926,0
56611,88,0,16.56,282.47,11.41,349806.39,252707.54,0.11669112,0.363008902,0
55414,87.38,24.78,9.1,288.13,11.55,349707.97,252707.54,0.151248813,0.363359116,0
24084,87.11,4.71,99.81,296.27,12.48,349610.84,252709.36,0.14125821,0.365829282,0
54350,84,26.38,92.36,138.29,18.85,352835.89,252710.69,0.270920008,0.402875096,0
19050,88,14.38,100,306.57,13.04,349514.7,252721.96,0.155840084,0.380807668,0
46935,88,4.66,100,318.23,13.51,349417.3,252734.57,0.212062389,0.387882478,0
15669,88,21.88,75.53,332.04,12.48,349328.74,252746.56,0.213337913,0.387117714,0
58183,88.64,45.59,71.36,347.58,12.04,349262.9,252756.13,0.191409364,0.386727489,0
59906,84,6.77,0,0,8,351085.92,252805.97,0.173488081,0.305830333,0
59039,85,99.15,4.9,60.73,15.51,350692.22,252805.97,0.336194068,0.410381965,0
52308,84,85.46,31.53,101.74,18.29,352759.15,252805.97,0.331883162,0.42241741,0
55397,84,73.65,0,0,9.16,351282.77,252805.97,0.265342355,0.34215074,0
27029,84,96.56,0,0,9.58,350987.5,252805.97,0.384263217,0.393017083,0
18444,84,100,0,0,9.31,351578.05,252805.97,0.3218624,0.366957635,0
53518,84,82.22,0,52.33,19,352562.3,252805.97,0.37103197,0.416973829,0
57974,84,99.04,0,0,11.57,352365.45,252805.97,0.318652183,0.36565844,0
44715,84,9.85,0,0,8,352070.17,252805.97,0.171139374,0.30880345,0
14660,84,99.93,0,22.95,11.77,351873.32,252805.97,0.452641547,0.428367443,0
47431,84,73.07,26.37,7.85,9.89,351381.2,252805.97,0.30838576,0.388646498,0
58070,84.93,28.08,0,34.42,19.19,350790.65,252805.97,0.330964983,0.429225378,0
55450,84,94.98,0,77.7,18.4,352660.72,252805.97,0.389242083,0.425694883,0
53149,84,99.8,34.6,22.33,18.98,352463.87,252805.97,0.363301843,0.410837121,0
36188,84,1.46,0,0,8,352267.02,252805.97,0.129603252,0.285069961,0
48174,84,100,0,0,12.09,351971.75,252805.97,0.394619644,0.396189503,0
18045,84,92.46,0,15.52,10.61,351774.9,252805.97,0.439299285,0.420874022,0
50514,84,100,0,6.78,12.83,351676.47,252805.97,0.407310665,0.401418172,0
59287,84,47.22,73.02,0,8.63,351479.62,252805.97,0.260555387,0.367061831,0
15771,84,0,0,0,8,351184.35,252805.97,0.083068021,0.269008167,0
59355,84.07,40.06,0,10.23,18.21,350889.07,252805.97,0.326028049,0.416233279,0
24782,85.79,16.65,59.97,87.79,11.03,350593.8,252805.97,0.209440336,0.397132635,0
53043,86,15.43,29.3,113.02,11.79,350495.37,252805.97,0.241658866,0.409400463,0
43799,86.92,78.9,9.44,139.88,12.32,350396.95,252805.97,0.279560059,0.392785929,0
49060,87,23.35,56.85,167.81,12,350298.52,252805.97,0.242180631,0.399877503,0
16371,87,5.75,51.97,193.88,12,350200.09,252805.97,0.278994828,0.422882885,0
25017,87,18.61,25.76,219.81,11.73,350101.67,252805.97,0.283034176,0.399561189,0
53818,87,5.15,88.81,246.67,11,350003.24,252805.97,0.168479964,0.37996199,0
49303,87.82,1.33,100,274.19,11,349904.82,252805.97,0.121864967,0.387443639,0
23543,87.92,17.54,78.78,302.17,11.04,349806.39,252805.97,0.186905727,0.39668303,0
25996,87.08,17.03,68.73,317.42,10.95,349707.97,252805.97,0.186190858,0.378775448,0
59256,87.33,7.38,100,324.87,11.24,349609.54,252805.97,0.150419295,0.368391462,0
56166,88,3.27,97.43,334.5,11.96,349511.12,252805.97,0.181998104,0.391380713,0
57958,88,60.45,100,345.64,12.38,349412.69,252805.97,0.238203883,0.397567153,0
27371,88,20.45,100,358.4,11.54,349314.27,252805.97,0.194552124,0.391870178,0
48609,84,1.57,75.09,127.47,18.88,352846.25,252808.24,0.278709471,0.405472107,0
58278,88.53,4.31,100,373.02,11,349218.48,252811.78,0.115163155,0.391199104,0
58688,89,0,100,389.22,11.27,349120.94,252824.86,0.060288832,0.3998743,0
55944,89,0,98.88,406.99,11.91,349025.16,252837.33,0.076721482,0.415260643,0
55776,89,7.26,98.27,425.86,12.03,348942.48,252848.09,0.100084126,0.422876328,0
50869,89,0,100,468.16,13.77,348869.3,252867.91,0.139057413,0.385034159,0
8982,89,0.42,83.76,449.12,12.36,348923.91,252902.65,0.108953029,0.407227464,0
32112,85,65.38,39.07,76.49,13.61,350692.22,252904.39,0.34179014,0.409974418,0
44581,84,42.29,0,0,8.16,351085.92,252904.39,0.244318232,0.329949632,0
57331,84,30.52,0,0,8.03,351282.77,252904.39,0.187053517,0.310051814,0
12735,84,96.84,10.93,87.18,18.73,352759.15,252904.39,0.371506631,0.428179465,0
58079,84.42,49.89,0,52.19,18.57,350790.65,252904.39,0.348044366,0.427011736,0
3756,84,37.08,0,0,8.03,351578.05,252904.39,0.143382311,0.299542975,0
5328,84,99.73,5.62,35.37,19,352562.3,252904.39,0.358204484,0.402871855,0
57128,84,90.16,0,0,10.62,352365.45,252904.39,0.287034303,0.348705687,0
17808,84,14.71,0,0,8,352070.17,252904.39,0.156420588,0.308117233,0
15712,84,100,0,0,10.57,351873.32,252904.39,0.406641424,0.400908403,0
34151,84,40.02,38.12,0,9.48,351381.2,252904.39,0.25837487,0.363616683,0
59311,84,67.51,0,60.44,18.7,352660.72,252904.39,0.377137572,0.414675027,0
44024,84,85.42,23.67,13.01,18.39,352463.87,252904.39,0.368160576,0.39779339,0
58723,84,0,0,0,8,352267.02,252904.39,0.080705471,0.272345971,0
36550,84,100,0,0,12.07,351971.75,252904.39,0.400707483,0.398631767,0
30834,84,94.93,0,0,8.48,351774.9,252904.39,0.31837064,0.35867665,0
57774,84,73.01,0,0,8.4,351676.47,252904.39,0.233417585,0.327829495,0
48399,84,11.84,3.98,0,8.15,351479.62,252904.39,0.15605554,0.324584432,0
538,84,0,0,0,8,351184.35,252904.39,0.055713266,0.257734172,0
44067,84,100,0,2.24,14.08,350987.5,252904.39,0.440507978,0.422433801,0
46233,84,52.4,0,28.06,18.85,350889.07,252904.39,0.361064196,0.424241647,0
40020,85.89,24.22,43.69,100.97,11.32,350593.8,252904.39,0.235062525,0.397389419,0
56972,86,86,20.01,127.66,12.4,350495.37,252904.39,0.2836124,0.400823653,0
40338,86.93,37.79,40.3,154.35,12.02,350396.95,252904.39,0.270524591,0.390105769,0
58557,87,15.61,67.04,180.04,11.84,350298.52,252904.39,0.220079094,0.41146718,0
54882,87,10.43,64.9,206.9,11.66,350200.09,252904.39,0.251313955,0.429066978,0
44657,87,22.64,30.37,234.52,11.37,350101.67,252904.39,0.270755917,0.41122511,0
17336,87,73.72,66.18,260.71,10.89,350003.24,252904.39,0.210156649,0.389383063,0
56557,87.47,19,87.2,286.88,10.91,349904.82,252904.39,0.162320033,0.389951393,0
18667,87.43,11.97,79.05,313.73,11,349806.39,252904.39,0.203224704,0.396996886,0
50785,87,11.79,98.06,341.11,11,349707.97,252904.39,0.177130714,0.383152627,0
49120,87.79,8.81,100,353.71,11,349609.54,252904.39,0.129698575,0.374274887,0
53307,88,2.17,98.13,362.74,11.05,349511.12,252904.39,0.111658335,0.381734707,0
7478,88,31.19,100,373.45,11.08,349412.69,252904.39,0.153838426,0.385592841,0
53218,88,60.62,100,385.29,11.14,349314.27,252904.39,0.153310269,0.395003371,0
58120,88.25,0,100,399.04,11,349215.84,252904.39,0.097728387,0.404758528,0
51413,89,0,100,414.28,11.44,349117.42,252904.39,0.065965459,0.407211594,0
32766,89,0,94.16,431.01,12,349018.99,252904.39,0.082437351,0.412026756,0
43143,84,5.81,87.53,113.2,19,352855.75,252905.58,0.308071524,0.412895754,0
56121,84,15.72,26.73,132.34,17.54,352909.53,252940.68,0.293130189,0.39546337,0
47712,89,21.86,83.72,472.92,12.92,348936.3,252999.5,0.14624922,0.381261893,0
55180,85.01,26.4,73.25,94.23,12.01,350692.22,253002.82,0.315422922,0.402027704,0
49043,84,87.09,75.03,89.96,18.91,352857.57,253002.82,0.319294631,0.404485315,0
51348,84,5.47,0,0,8,351282.77,253002.82,0.135521621,0.305537488,0
47779,84,62.47,0,0,8.31,351085.92,253002.82,0.286123365,0.341110565,0
31034,84.8,91.72,1.78,67.67,15.47,350790.65,253002.82,0.342233866,0.415681899,0
59661,84,99.64,5.13,71.84,18.7,352759.15,253002.82,0.362087458,0.416500382,0
54846,84,73.1,49.36,20.39,18.37,352562.3,253002.82,0.330434173,0.386680774,0
40298,84,42.49,0,0,8.3,352365.45,253002.82,0.206346437,0.316996128,0
43797,84,34.84,0,0,8.08,352070.17,253002.82,0.193411067,0.321133807,0
55914,84,83.34,0,0,8.56,351873.32,253002.82,0.303468734,0.355282761,0
41929,84,61.62,42.75,0,8.78,351381.2,253002.82,0.207565472,0.338680372,0
42610,84,99.26,36.85,48.83,18.5,352660.72,253002.82,0.354175597,0.397505611,0
35373,84,99.24,0.01,0,12.89,352463.87,253002.82,0.343794465,0.376023166,0
36085,84,100,0,0,12.07,351971.75,253002.82,0.393862993,0.395365022,0
36483,84,0,0,0,8,351479.62,253002.82,0.086480401,0.290476419,0
44241,84,0,0,0,8,351184.35,253002.82,0.053897612,0.265396256,0
28506,84,100,0,7.67,13.76,350987.5,253002.82,0.432379246,0.419295393,0
55752,84,80.55,0,37.67,14.8,350889.07,253002.82,0.384737164,0.422562622,0
35331,85.98,57.56,32.29,118.33,11.95,350593.8,253002.82,0.292721361,0.401026905,0
59123,86,61.4,28.98,142.48,12.19,350495.37,253002.82,0.294305116,0.399564169,0
59713,86.98,0,65.98,167.94,12,350396.95,253002.82,0.248198897,0.401217788,0
2735,87,30.56,55.32,194.7,11.98,350298.52,253002.82,0.263195932,0.417211801,0
19886,87,36.46,57.28,221.05,11.14,350200.09,253002.82,0.272749066,0.41688133,0
13771,87,0,60.21,247.1,11.03,350101.67,253002.82,0.252940238,0.409530178,0
55398,87,63.82,70.75,273.95,10.93,350003.24,253002.82,0.245821446,0.393214338,0
57425,87.09,46.37,63.12,301.4,10.71,349904.82,253002.82,0.215241104,0.382877402,0
6736,87.51,35.33,56.19,327.64,10.78,349806.39,253002.82,0.207151383,0.382680073,0
57310,87.55,6.4,94.96,353.95,11,349707.97,253002.82,0.181811482,0.374219939,0
36691,88,19.29,100,380.8,10.93,349609.54,253002.82,0.13180688,0.375058763,0
59784,88,4.99,86.39,391.13,11,349511.12,253002.82,0.105085827,0.381244905,0
57306,88,4.91,88.49,401.26,11,349412.69,253002.82,0.11203064,0.388821103,0
49166,88,13.64,100,412.61,11,349314.27,253002.82,0.121080816,0.398713313,0
58668,88.06,0,100,425.48,11.09,349215.84,253002.82,0.097388841,0.396666527,0
42511,89,0,100,439.95,11.89,349117.42,253002.82,0.090492442,0.392078943,0
24121,89,0,100,455.75,12,349018.99,253002.82,0.119520463,0.388761386,0
55181,84,45.35,24.74,112.13,17.37,352917.11,253011.99,0.309215486,0.395754948,0
46690,89,24.19,81.33,497.38,13.46,348949.36,253095.67,0.197257653,0.355813652,0
38842,84,8.4,84.28,70.38,18.06,352857.57,253101.24,0.252378285,0.40067628,0
57494,84.63,68.3,33.25,62.39,12.17,350790.65,253101.24,0.307399273,0.403960012,0
45307,84,0,0,0,8,351184.35,253101.24,0.104650438,0.279544014,0
58565,84,47.86,0,0,8.25,351085.92,253101.24,0.305537283,0.346915536,0
57304,84,7.06,0,0,8,351282.77,253101.24,0.151205465,0.313083418,0
57942,84,97.36,4.71,11.81,17.23,352562.3,253101.24,0.314906716,0.380453244,0
53957,84,1.09,0,0,8,352365.45,253101.24,0.102911726,0.281058252,0
26834,84,60.82,0,0,8.55,352070.17,253101.24,0.240178138,0.330875814,0
58297,84,17.87,0,0,8.02,351873.32,253101.24,0.142980605,0.301311165,0
45246,84,9.6,47.32,0,8.53,351381.2,253101.24,0.207189411,0.341060236,0
59437,84,47.74,36.96,47.6,18.43,352759.15,253101.24,0.280484855,0.404785499,0
19180,84,48.72,38.44,30.65,18.12,352660.72,253101.24,0.308142275,0.395377502,0
39808,84,83.27,0,0,9.63,352463.87,253101.24,0.278805315,0.342433751,0
34756,84,87.76,0,0,9.13,351971.75,253101.24,0.284228414,0.351262093,0
37886,84,0,0,0,8,351479.62,253101.24,0.078839377,0.286713168,0
2008,84,100,0,4.08,12.4,350987.5,253101.24,0.433962375,0.419728756,0
38273,84,87.93,6.98,33.95,12.32,350889.07,253101.24,0.393303454,0.423376709,0
54237,85.01,16.02,69.72,89.85,11.65,350692.22,253101.24,0.290063828,0.400844179,0
28207,86,78.81,26.41,118.54,12.74,350593.8,253101.24,0.29388696,0.400702246,0
55769,86.02,7.14,77.31,147.75,12.04,350495.37,253101.24,0.230665669,0.406922102,0
57767,87,2.69,78.03,177.23,12,350396.95,253101.24,0.216894582,0.413206853,0
46184,87,25.71,48.13,206.86,11.97,350298.52,253101.24,0.269748092,0.413274243,0
56931,87,62.79,31.74,234.97,11.31,350200.09,253101.24,0.310071141,0.40657226,0
54037,87,47.13,52.66,261.75,11.17,350101.67,253101.24,0.281513631,0.396576896,0
50794,87,5.15,97.57,287.94,11.26,350003.24,253101.24,0.230765909,0.396189839,0
56978,87.02,11.8,94.46,314.16,10.91,349904.82,253101.24,0.196610838,0.39199926,0
59941,87.42,9.12,98.49,341.02,10.62,349806.39,253101.24,0.136615857,0.376195945,0
21116,87.99,5.52,100,368.35,10.42,349707.97,253101.24,0.106596269,0.376612656,0
58008,88,0.71,100,394.62,10.66,349609.54,253101.24,0.119537018,0.37870191,0
59508,88,8.02,89.69,419.71,10.98,349511.12,253101.24,0.152808338,0.380162746,0
43497,88,63.58,57.98,429.32,11,349412.69,253101.24,0.189124316,0.389154963,0
6289,88,41.49,100,440.27,11.23,349314.27,253101.24,0.143433332,0.394551419,0
52463,88.02,0,100,452.36,11.86,349215.84,253101.24,0.06681671,0.366998091,0
45655,89,0,100,466.06,12,349117.42,253101.24,0.060480926,0.36256846,0
38459,89,4.46,99.98,481.08,12,349018.99,253101.24,0.121568181,0.37037354,0
57465,84,63.43,44.97,96.2,17.54,352927.05,253105.57,0.277829885,0.39986141,0
39647,84,0.02,59.82,129,10.02,353119.69,253145.85,0.316913575,0.410893746,0
52676,84,15.39,54.52,123.78,12.84,353093.66,253148.02,0.319690764,0.410853662,0
58847,89,18.99,93.36,522.41,13.78,348961.12,253182.35,0.215397179,0.352065303,0
52103,89,21.22,85.57,506.92,12.08,349019,253199.66,0.162431642,0.369791016,0
59223,84.23,27.78,69.88,54.49,11.43,350790.65,253199.67,0.246478811,0.390803143,0
32476,84,20.56,93.22,57.56,17.87,352857.57,253199.67,0.237276033,0.411960222,0
42083,84,63.01,0,0,8.07,351085.92,253199.67,0.3318353,0.377978273,0
58530,84,99.89,18.29,24.59,10.96,350889.07,253199.67,0.370438516,0.411779322,0
25032,84,52.58,6.39,0,8.26,351184.35,253199.67,0.28760311,0.357871428,0
57332,84,96.38,0,0,12.57,352562.3,253199.67,0.289734185,0.355106816,0
55271,84,78.13,0,0,8.52,352070.17,253199.67,0.24585785,0.332549699,0
55044,84,14.38,55.8,0,8.31,351381.2,253199.67,0.26919058,0.380836353,0
13497,84,48.31,11.95,29.12,17.74,352759.15,253199.67,0.276116282,0.406023525,0
49198,84,76.8,27.1,5.23,16.28,352660.72,253199.67,0.324024916,0.391957164,0
40576,84,27.07,0,0,8.36,352463.87,253199.67,0.167194277,0.30067822,0
58313,84,26.47,0,0,8.11,352168.6,253199.67,0.181195334,0.306435078,0
11183,84,6.35,0,0,8,351971.75,253199.67,0.106384218,0.293949749,0
57681,84,5.53,0,0,8,351479.62,253199.67,0.087812103,0.297016334,0
43034,84,16.47,22.03,0,8.25,351282.77,253199.67,0.311655164,0.383326411,0
57323,84,100,0,0,11.15,350987.5,253199.67,0.423520416,0.424489193,0
49209,85,66.5,24.57,84.4,12.2,350692.22,253199.67,0.264809668,0.394026153,0
43365,85.95,75.51,35.26,114.35,13.01,350593.8,253199.67,0.260489672,0.394751057,0
33641,86.01,10.71,65.96,144.31,12.22,350495.37,253199.67,0.222986445,0.4111588,0
59175,86.98,9.47,77.24,174.29,12.14,350396.95,253199.67,0.206352726,0.409980193,0
54909,87,0.47,81.89,204.28,12.03,350298.52,253199.67,0.196197584,0.406530984,0
56649,87,15.29,60.51,234.27,12,350200.09,253199.67,0.208938405,0.398666933,0
50543,87,7.61,94.55,264.26,11.65,350101.67,253199.67,0.191006362,0.401564203,0
47738,87,21.13,73.4,294.25,11.85,350003.24,253199.67,0.206155956,0.412886478,0
56156,87.28,54.71,46.73,324.25,11.29,349904.82,253199.67,0.206932828,0.385392904,0
57467,87.98,5.09,99.96,354.24,11.02,349806.39,253199.67,0.107530735,0.352800414,0
53501,88,7.61,100,381.24,10.76,349707.97,253199.67,0.062659472,0.366501957,0
56220,88,26.79,90.97,408.09,10.69,349609.54,253199.67,0.10795626,0.389976353,0
58307,88,50.47,73.24,435.35,10.86,349511.12,253199.67,0.139907882,0.392970331,0
59026,88,23.22,88.56,457.6,11,349412.69,253199.67,0.159729958,0.388735384,0
4541,88,12.75,93.22,468.12,11.59,349314.27,253199.67,0.119022831,0.385152027,0
45732,88.05,0,100,479.61,12,349215.84,253199.67,0.056325298,0.347271897,0
57199,89,0,100,492.56,12,349117.42,253199.67,0.08728572,0.354795642,0
50679,84,98.59,27.65,98.66,11.86,353056.08,253202.4,0.350125432,0.406009778,0
58194,84,59.47,57.15,86.69,17.01,352953.14,253204.12,0.298904806,0.403096415,0
50117,84,31.29,43.04,99.11,10.52,353148.65,253204.85,0.3557491,0.409972556,0
56332,84,12.07,31.98,104.87,10.72,353231.22,253229.52,0.354097694,0.406443141,0
47572,89,14.84,76.53,533.1,12.57,349025.69,253295.49,0.189592168,0.383714549,0
58063,84.17,26.09,85.78,54.19,11.14,350790.65,253298.09,0.213442937,0.387987048,0
19913,84,55.91,24.22,69.3,10.52,353152.85,253298.09,0.356909752,0.410032347,0
3752,84,84.38,21.53,68.66,11.74,353054.43,253298.09,0.378971606,0.417496823,0
41663,84,61.82,13.78,24.19,10.75,350889.07,253298.09,0.310607284,0.411627777,0
57570,84,82.66,9.44,71.67,15.44,352956,253298.09,0.389146388,0.42305924,0
52238,84,100,5.07,54.31,18.49,352857.57,253298.09,0.346891373,0.41375421,0
53152,84,17.73,0,0,8.03,352562.3,253298.09,0.178965762,0.3073157,0
11461,84,37.29,0,0,8.2,352070.17,253298.09,0.206718311,0.325190015,0
57976,84,9.22,31.72,3.28,9.03,351381.2,253298.09,0.336158395,0.417687148,0
57765,84,53.53,28.66,0,9.3,351085.92,253298.09,0.335741848,0.421305671,0
56147,84,76.81,29.48,24.31,16.86,352759.15,253298.09,0.356004745,0.409207083,0
33623,84,88.27,8.05,0,11.51,352660.72,253298.09,0.320250362,0.375466608,0
56524,84,70.38,0,0,9.12,352168.6,253298.09,0.255399227,0.330244452,0
57343,84,25.08,9.97,0,8.14,351479.62,253298.09,0.1392138,0.316812955,0
35215,84,76.6,0.08,11.77,11.12,351282.77,253298.09,0.440644145,0.444111861,0
39812,84,92.39,14.11,3.89,11.59,351184.35,253298.09,0.424526125,0.429062657,0
57193,84,90.43,19.1,0,10.19,350987.5,253298.09,0.305064172,0.43177899,0
56367,85,55.88,41.68,84.19,12.72,350692.22,253298.09,0.228996292,0.393662676,0
59964,85.78,19.16,66.59,114.19,12.93,350593.8,253298.09,0.205904439,0.402822793,0
58691,86,7.7,56.59,144.19,12.4,350495.37,253298.09,0.248720333,0.418806337,0
35724,86.79,34.15,48.58,174.19,12.96,350396.95,253298.09,0.26488781,0.409956649,0
28392,87,18.23,56.36,204.19,12.81,350298.52,253298.09,0.241964012,0.406003594,0
55342,87,36.78,63.08,234.19,12.17,350200.09,253298.09,0.242027014,0.399904139,0
17669,87,7.57,88.5,264.19,11.54,350101.67,253298.09,0.171065167,0.40629562,0
18127,87,0.1,83.22,294.19,11.51,350003.24,253298.09,0.160977587,0.40506728,0
33802,87.78,8,88.62,324.19,11.67,349904.82,253298.09,0.125499114,0.380807444,0
6145,88,10.46,94.34,354.19,11.44,349806.39,253298.09,0.094975464,0.365467109,0
56872,88,4.5,98.47,384.19,11.01,349707.97,253298.09,0.110915095,0.373021029,0
38966,88,15.29,88.59,414.19,11.43,349609.54,253298.09,0.192184448,0.391291529,0
59828,88,77.87,35.7,444.19,11.55,349511.12,253298.09,0.25401184,0.396917649,0
59658,88,59.58,77.45,474.19,11.72,349412.69,253298.09,0.246812612,0.392202512,0
54123,88,38.6,91.52,496.03,11.96,349314.27,253298.09,0.159912884,0.382356346,0
54933,88.02,8.63,100,507.17,12,349215.84,253298.09,0.073841885,0.362650901,0
59135,88.89,0,100,519.43,12,349117.42,253298.09,0.110026158,0.375165045,0
54835,84,59.21,41.94,76.4,10.49,353251.09,253298.28,0.347568423,0.40531788,0
59397,84,11.7,75.29,86.19,10.22,353340.42,253315.01,0.302527785,0.401130468,0
17385,84.64,3.93,73.38,102.31,10.98,353409.97,253339.16,0.277171642,0.398342796,0
38480,89,13.6,74.11,559.63,13.21,349038.89,253392.71,0.218226165,0.375366658,0
53785,84,29.04,45.76,60.17,10.98,353349.7,253396.52,0.297549039,0.400093012,0
39479,84,71.44,23.72,34.14,10.67,350889.07,253396.52,0.251409113,0.413288847,0
59248,84,26.79,47.06,47.56,9.58,353251.28,253396.52,0.353997588,0.414830186,0
56313,84,39.05,57.5,39.66,9.93,353152.85,253396.52,0.3550677,0.425792225,0
55056,84,64.49,0,51.26,17.88,352857.57,253396.52,0.387732595,0.418271832,0
54666,84,2.38,0,0,8,351578.05,253396.52,0.088996857,0.286718011,0
43165,84,28.41,0,0,8,352562.3,253396.52,0.190216348,0.314278863,0
38313,84,19.59,0,0,8,352070.17,253396.52,0.185421094,0.32242205,0
14634,84,80.32,4.9,12.64,11.42,351381.2,253396.52,0.383463264,0.432372503,0
32012,84,74.26,0.75,23.19,11.49,351085.92,253396.52,0.347976744,0.437610336,0
52419,84,77.13,0.06,38.66,11.26,353054.43,253396.52,0.388198584,0.423936658,0
58294,84,75.92,0,43.66,15.3,352956,253396.52,0.396436065,0.412207246,0
59994,84,87.37,32.36,24.69,16.81,352759.15,253396.52,0.392386347,0.41468069,0
23161,84,87.66,7.95,0,11.12,352660.72,253396.52,0.325589418,0.375627615,0
57597,84,50.76,0,0,9.43,352168.6,253396.52,0.255318463,0.332375728,0
58661,84,28.04,41.47,0,8.6,351479.62,253396.52,0.234130278,0.355268009,0
17942,84,99.64,0,40.83,15.66,351282.77,253396.52,0.466733575,0.449481085,0
52208,84,96.44,0,28.53,15.49,351184.35,253396.52,0.45159778,0.441228971,0
3622,84,87.57,7.96,23.17,10.37,350987.5,253396.52,0.236061782,0.435913354,0
5327,84.15,31.89,59.37,59.31,11.24,350790.65,253396.52,0.242174879,0.396192148,0
56865,85,78.54,62.06,87.57,12.89,350692.22,253396.52,0.2393464,0.395536386,0
28423,85.61,23.49,72.76,116.71,12.62,350593.8,253396.52,0.20949842,0.40000096,0
42974,86,9.95,57.62,146.19,12.97,350495.37,253396.52,0.224877238,0.405984856,0
59689,86.58,1.9,47.35,175.85,13,350396.95,253396.52,0.252269745,0.400588513,0
59735,87,31.98,18.3,205.61,13.07,350298.52,253396.52,0.252871931,0.394855403,0
55938,87,37.83,78.31,235.43,12.7,350200.09,253396.52,0.19671759,0.391499139,0
58354,87,40.73,79.13,265.29,12,350101.67,253396.52,0.160822734,0.39427992,0
48063,87,37.76,69.12,295.18,11.96,350003.24,253396.52,0.176951751,0.397893861,0
54888,87.9,14.99,97.41,325.09,11.73,349904.82,253396.52,0.143619046,0.386547446,0
51790,88,14.47,100,355.01,11.04,349806.39,253396.52,0.08374352,0.367781259,0
59662,88,2.59,100,384.95,11.01,349707.97,253396.52,0.096037403,0.378549918,0
